rowname,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.pred_climb_difficulty,Est.Error.pred_climb_difficulty,Q2.5.pred_climb_difficulty,Q97.5.pred_climb_difficulty,n
Alarcon Pablo,-0.12931710137577598,1.7867143264168497,-3.7939934335013232,3.181778177074447,0.0010615676429129575,0.097073213785727,-0.18843451724155985,0.18928866667613417,11
Alarcon Raul,2.027109227513228,1.3905921403561146,-0.8487122951183974,4.45210374246834,-0.0402441951346338,0.09241615684351201,-0.22395019286065687,0.13570178458675308,20
Alawi Sayed Ahmed,-0.051006605038331335,1.8566552544058412,-3.6467363561205466,3.545547432959514,0.0014002168398022275,0.0977051155228341,-0.18692270631422025,0.19467321330173606,2
Alba Juan Diego,-0.18947670446199608,1.802133030466953,-3.8290424631459246,3.2286785962774274,0.001239596251989348,0.1002389267488477,-0.19107559609392513,0.19640036598541205,15
Albalooshi Majed,-0.060254864890209876,1.774946794025966,-3.5682658655775925,3.338859696987265,0.0017806218627994576,0.09896722423409281,-0.1909715907671428,0.1993773944155656,5
Albanese Vincenzo,-0.48995375183685713,1.5874152015119898,-3.8496586566696562,2.3587810931159483,0.009971469769015555,0.09727125032014812,-0.18222575076909647,0.2037752696234846,78
Albasini Michael,1.4286869061680336,1.2538678870138706,-1.3197645992147562,3.579073679932403,-0.048857141871368893,0.09302545916399961,-0.23482494147316416,0.1305417109769481,120
Albrechtsen Christian,-0.012471044259709678,1.8482269665112305,-3.671383702671575,3.5245696364283527,-0.0011728767160877767,0.09814189684060777,-0.19515891506209462,0.18908618243636716,4
Aleotti Giovanni,-0.1815687774620249,1.7527713500441113,-3.65668148237316,3.0830905661703896,0.0027002878610838557,0.09814524045338067,-0.19448004739690314,0.19148189504512653,14
Alizada Elgun,-0.08365501333442059,1.832360546614736,-3.75491372662016,3.4885814865280462,0.0011922173965810906,0.09939582966181787,-0.1943019463879756,0.1982410908235681,4
Allegaert Piet,1.1276704389055567,1.1757931351760522,-1.4725881387394348,3.094649816526557,-0.03420923822569399,0.09580934149621453,-0.22189925976436076,0.15193902906490786,112
Almeida Joao,-0.4266523994925527,1.6201321181141515,-3.743214323710451,2.563892868027401,0.005274846846383539,0.09510417877296634,-0.1786864919421715,0.19283605166173698,59
Almeida Nuno,-0.11826444347380832,1.80710299243372,-3.8154529727535165,3.2917816990846367,0.002745020383276208,0.09836151867365062,-0.18715055708803116,0.19282725411439344,7
Almemari Nasser,-0.08453384374154044,1.8012356747325058,-3.7422809445576752,3.3345200207125956,0.0024273155512788865,0.09749074347681869,-0.19242910394873497,0.19098276118460059,5
Almonacid Patricio,-0.11079978327654323,1.7836525753393389,-3.6424769810802795,3.330220155714233,0.0029735307361301025,0.09907391194509184,-0.19671948404069717,0.1972776498613742,6
Alonso Mikel,-0.27481934103439054,1.691458517359597,-3.7081043620313925,2.840496856832794,0.005223940226719335,0.09784647809959521,-0.18864447416806024,0.19805332758950187,27
Alonso Pablo,-0.03877918339068926,1.8966498633337379,-3.7899319114428,3.7019982563431024,0.0016749445619505406,0.10147624338912174,-0.1920195435994662,0.2007436415443299,1
Altamimi Salman,-0.00659140728279648,1.856264577657996,-3.648094698006486,3.6077478722246616,2.0256566735598835e-4,0.10080927816757065,-0.19490146291481142,0.1971475000622473,1
Alvarado Adrian,-0.09543780163496751,1.832809131352751,-3.6451863326635636,3.439861074470389,3.361004950498117e-4,0.09716688680403232,-0.19115354277304422,0.19292195031623183,6
Alvarez Ayala Miguel Luis,-0.08541413490904408,1.804864173340088,-3.705558372327202,3.3218271356183533,0.0013779784685613841,0.09841927849100011,-0.19606653555613324,0.19393666460724507,6
Alzate Carlos,-0.2998018573378965,1.717868165471236,-3.7859574231361717,2.924724413840604,0.00441807634425148,0.09793964356608933,-0.18792598676376387,0.19494595278662577,23
Amadio Emanuele,-0.06894615578861606,1.8648410896010872,-3.7652407555851113,3.5661436828914255,3.1904022582206795e-4,0.0986643683213088,-0.19451961365658477,0.19651956450712238,3
Amador Andrey,-0.4682059386215195,1.5901602887661601,-3.727597484790747,2.3928167055649325,0.0028660128624649994,0.0947082687290018,-0.1840241757881946,0.18715058069148652,144
Amador Juan Jose,-0.024297202178957002,1.8553533773441282,-3.624143371939569,3.533744000201592,-4.5396729990640185e-4,0.10046455161659025,-0.201086578227266,0.19937907390599938,2
Amadori Julien,-0.1027385920423267,1.7955679810106917,-3.7131472494219593,3.277688279586681,2.6171925381052565e-4,0.10124883243050505,-0.193502422944157,0.2002028045638926,7
Amann Dominik,-0.06469477154442085,1.788065099670824,-3.596974036313324,3.339422131456049,0.0025675413029457284,0.09862265902255483,-0.18912208686749649,0.19935356274431967,6
Amezawa Takeaki,-0.01208052200840683,1.8181990593476063,-3.53943201768166,3.53686858478809,1.4108416434540657e-4,0.09801761082630203,-0.18878198502839666,0.19138531214738505,1
Amezqueta Julen,-0.44583380702428654,1.591531462491436,-3.6266262942262233,2.483075676688438,0.0050588995743837415,0.09609174444887976,-0.1849494852922607,0.18911156089092868,65
Amici Alberto,-0.3210327514095047,1.6525615824262638,-3.677722513950659,2.7625158224229804,0.004020918197250797,0.0966571463907642,-0.18806736566156307,0.1962697244996796,41
Amores Julio Alberto,-0.1552004584129032,1.7716676020401605,-3.730480849291259,3.223664998855738,0.002470690046334643,0.09823514584598891,-0.19031551078409514,0.1965459736783388,11
Anacona Winner,0.6279082814512249,1.3173225602292882,-2.2755001963639545,2.91319105857586,0.04185157394886803,0.08897226645988773,-0.13099638372803868,0.21315409768825938,132
Anchieri Pablo,-0.09064683579590148,1.7952588640288374,-3.7134188616618777,3.339896125211895,0.0019858139429683587,0.10010110495649785,-0.19514430517367395,0.20256570137077443,6
Andel Jan,-0.04034669431110113,1.837385663203434,-3.651401533179645,3.4338803620638485,0.0013705625131117782,0.09873760476266179,-0.19499895766481104,0.19439040786570463,3
Andersen Idar,-0.23787170245866493,1.7120762486644705,-3.7691989650698905,2.9470491215419696,0.0029393471111028176,0.09559351128463782,-0.1902693603574692,0.19213451950577973,22
Andersen Sander,-0.0399057438471958,1.8513167636774222,-3.6701231692850382,3.6178812982740847,0.0010364528824530106,0.0989102527990191,-0.19274405535417177,0.1931156861350161,1
Anderson Edward,-0.14583404096498054,1.7572319116339172,-3.696038726234986,3.1938043450222016,0.0010059756294056956,0.09736890760599859,-0.18871747895085605,0.18970606430767206,15
Anderson Ryan,-0.4147175670036151,1.6696943283499288,-3.8864934622481537,2.6365755967201974,0.005263573768455762,0.09788355367564744,-0.18744945810829333,0.20087723050929773,53
Andersson Andreas,-0.21775486697284072,1.7575284731490561,-3.8196585814766393,3.055943688414724,0.005242902680962995,0.09450634252968694,-0.18356162601516213,0.19050587929451288,14
Andersson Emil,-0.05891352104101203,1.8288540974149299,-3.6860272004684056,3.4862097484110652,0.0010593808738376428,0.09756505320599788,-0.18713046989719298,0.1921478420397798,4
Andersson Vincent,-0.027900917732686187,1.8447475984789297,-3.7246923977292288,3.5951325097384776,-2.4021369949618008e-4,0.09874891069957167,-0.19434749702576082,0.19257783592735755,2
Andrade Pedro,-0.008292956684316692,1.8326830993575327,-3.534218213463219,3.5945712655828665,9.113699524090432e-4,0.09567647530087549,-0.1844358430777549,0.18678253197695413,1
Andreetta Simone,-0.3069214550950045,1.6784144834775918,-3.7923237147173974,2.8092200479853298,0.0011572416907611428,0.09689695670813542,-0.18762892245126253,0.18945823630690242,44
Andriato Rafael,-0.08754162052627615,1.8205711704856287,-3.6656056333502782,3.3489069442856563,1.96464889510088e-4,0.09812032552925348,-0.19464870626339467,0.19798086392254188,6
Angarita Marvin Orlando,-0.04713315502654941,1.8870126825029792,-3.798501775846342,3.5711311782991304,-0.002355896505550693,0.10052766244471606,-0.1965952783809416,0.19277213128436377,5
Angulo Antonio,-0.10991048983156634,1.7681083219245208,-3.6230566588557647,3.1991569482687536,0.0015794487905294154,0.09606915089747242,-0.18907755335274998,0.19333805685707256,11
Aniolkowski Stanislaw,-0.09260652587347903,1.7772144141551633,-3.584923700921305,3.24894336111278,9.256158530498296e-4,0.09997435241284224,-0.2000018664462487,0.19738084905014702,7
Ansons Kristers,-0.14154344796102067,1.783141463786893,-3.719016960103189,3.29794723310082,0.0035819131173957007,0.09545415354840611,-0.18386984824730687,0.18778160180814818,9
Anthony Jesse,-0.1029053505976754,1.807181724660066,-3.678611798950494,3.26418079564228,0.002034503189122545,0.09716422141486357,-0.18899042510521974,0.19716360463095667,8
Anti Enzo,-0.043841505671608355,1.8193169012702408,-3.654985378370788,3.4443687270830363,0.0014709460264394143,0.09592149300110779,-0.19005412744298605,0.18840007193783695,2
Antomarchi Julien,1.2752940743753705,1.2043979649513903,-1.3309336689013034,3.3387594085695964,-0.033754613324364975,0.0954331134004916,-0.21603163561985791,0.1536586743654328,77
Anton Igor,-0.31604119637328054,1.6697353372498631,-3.75650629157323,2.735660375142373,5.337469245211113e-4,0.09542806948147968,-0.1893523867768171,0.1884823330515182,70
Antonini Simone,-0.36875199484492754,1.6491113011195901,-3.7374270133578715,2.5638805926665675,0.007341266863842104,0.09784518126541426,-0.1844129743778282,0.20503867013457788,45
Antunes Amaro,-0.4685645948167664,1.6337964402464855,-3.787778883565154,2.47554225997558,0.0044008838347202196,0.09623699673327366,-0.18577264403053764,0.19311965723109817,85
Antunes Tiago,-0.298637465824772,1.680248053877353,-3.680252585658888,2.8421562958221682,0.004284104005146443,0.09730119096024421,-0.18259413066169064,0.19753173434196508,32
Appel Stijn,-0.05763259523866246,1.8182767586521484,-3.7018812501620295,3.4910664259822335,0.0017873625403075067,0.09582699499423038,-0.1920441715373141,0.19241499607607243,1
Appelt Leo,-0.13964700555094223,1.7848475638950179,-3.7209783659953826,3.2010542248680816,0.004177193321463758,0.09826200181266151,-0.18579946535794606,0.1943828652420127,8
Appollonio Davide,-0.17050122587025004,1.776699509243079,-3.7535067939970213,3.1220682620520903,0.0034442195113081123,0.09943605302108302,-0.19197164583206516,0.20083967853800092,13
Araiz Sergio,-0.11837749404540743,1.7608470957805193,-3.5945391963402753,3.215741327817811,0.0016204787675624412,0.09789973858910664,-0.18720235731752552,0.19369324476789537,12
Aranburu Alex,-0.5187922013153657,1.6160925906701173,-3.8756124749653464,2.4158106073969003,0.0035371000012348014,0.0954370624902873,-0.1861303489133574,0.1897077310313914,104
Aranburu Jokin,-0.16713848772027848,1.7400459828556882,-3.6598089490569046,3.0630830054441707,0.0035230722351402466,0.09820727589123851,-0.18300963182905114,0.19384862296148542,14
Arango Juan Esteban,-0.12223064385655424,1.7470629563058484,-3.6671710281147116,3.247035688550546,0.0010089327506884337,0.09810367710172106,-0.1926784941731594,0.1961503827734314,11
Araque Rodrigo,-0.09654939067981033,1.7736212775657598,-3.5807137402835028,3.3013907078136913,4.471424625381014e-4,0.0990685139856701,-0.197519185797408,0.19486587202619493,6
Arashiro Yukiya,-0.48476593141746216,1.655079246355299,-3.8846383358559375,2.4141714754970236,0.0014149084157087783,0.09351166629558405,-0.1802289503510032,0.17671840332927405,93
Arcas Jorge,-0.5713671593151733,1.5811276976562847,-3.861881296547317,2.291998475622495,0.0043977986028511645,0.09085225962476601,-0.1746376674668967,0.17953141715142157,126
Archbold Shane,1.1192279721630416,1.2036888550780434,-1.513985501462006,3.157802359491619,-0.023155776658267086,0.08971978399421467,-0.20040286229488521,0.14764891714391348,110
Archibold Franklin,-0.24165512173006173,1.690608061508091,-3.6508998347785027,2.877979420784044,0.002625287983735304,0.09787819360789735,-0.1870182436711373,0.1960429632932215,25
Ardila Andres Camilo,-0.05065667009300538,1.8163805962156594,-3.5724684942944203,3.4988752804026086,5.523450253820545e-4,0.09953701786904416,-0.19483410147744368,0.19693995579165963,5
Arensman Thymen,-0.26627520032728436,1.7228038221403887,-3.7446225560679487,2.9875094639254995,0.002270876369507489,0.09807349225022013,-0.18496835346758525,0.19389956308846215,23
Areruya Joseph,-0.22759158175600078,1.699381735245299,-3.616724304605051,2.9356988122443153,0.003611624262843448,0.09672123277083752,-0.18677597889146552,0.19291624595474224,21
Arias Yans Carlos,-0.07338910209294912,1.763091197844541,-3.574378090187785,3.239205403835351,0.0021485895278120885,0.09699363616176776,-0.18524977465096307,0.19641457206162155,6
Ariesen Johim,2.1512267971547137,1.3657985558858554,-0.7786480002353422,4.537267185279843,-0.0519560644855957,0.09480866412967764,-0.2401171998319698,0.1333227306616534,14
Ariesen Tim,-0.14990270014108306,1.6995149566493188,-3.536192445745203,3.103028302302462,0.00451482860515679,0.09621532758794969,-0.1835176821124038,0.19459110486844078,15
Arimont Charlie,-0.06955639717169672,1.784754186899007,-3.5389363764436776,3.324239344303294,5.999390649341769e-5,0.09808287042813633,-0.19655792377738146,0.19539726552494333,4
Aristi Mikel,-0.43267465778234043,1.6075196541539905,-3.7382254094272196,2.5453852463900257,0.009105234475384921,0.09711583426617536,-0.1801845170645976,0.2018016032002889,60
Ariza Jaramillo Heimarhanz,-0.07835522291213484,1.8720035523351524,-3.7241436537309744,3.543145535102127,0.00100894693004126,0.09919591173531471,-0.19159698511260953,0.2017582221602292,4
Arm Rait,-0.06571408609250708,1.8228090370047136,-3.649263010343359,3.480181556034053,3.094820834134728e-4,0.09923922119859527,-0.1957990417305778,0.19162938975520655,3
Armee Sander,-0.6460306432435081,1.5660906511419952,-3.9346889595671692,2.1793655494713695,0.006383111974959322,0.09364974760733501,-0.1797358634816423,0.18663414990201557,170
Armillas Gerard,-0.05491468257329318,1.794862601187179,-3.5494993114435016,3.322220590881473,-1.0317714865335637e-4,0.0958757413474797,-0.19156809939519784,0.18794519742321003,9
Armirail Bruno,-0.5649461211055019,1.5900561988693183,-3.903347809220689,2.254408375689655,0.0032994318313918566,0.09055298964082407,-0.1768352600795712,0.17761010934495014,108
Arndt Nikias,1.3349383644709534,1.2690774837959162,-1.4419633197638113,3.525647419513453,-0.03065969354669565,0.08852755821352955,-0.2096418587238437,0.13555241170556218,143
Arnoult Floryan,-0.2111993603217323,1.730160057452457,-3.6680852723988298,3.0489801146243654,0.0027630745888328405,0.0957910893740042,-0.18506916071085708,0.19172663706824647,20
Arriagada Marco Antonio,-0.11056593706389035,1.8183119398218754,-3.7067134654983485,3.3973070174690196,0.0015436902686348343,0.09981496316035639,-0.1936509887984651,0.20028938409741837,6
Arroyave Daniel,-0.06771702870450766,1.8600107437799736,-3.68618557233406,3.4791140785993657,6.671516331668701e-4,0.09965631948115945,-0.1975843283052136,0.1923568846682468,2
Arroyo David,-0.07104762086492142,1.8048467751678705,-3.677221403228759,3.4578184928449414,2.0313003733238581e-4,0.099775875348625,-0.19292787019830387,0.19442537186760356,3
Arroyo Victor,-0.07863767487482229,1.8043994814678634,-3.691671589293603,3.310228874017746,0.0014833634881342547,0.09778845927710461,-0.19196192158180522,0.19229305713741807,6
Arslanov Ildar,-0.43189729539674626,1.5600966079142986,-3.590645023839074,2.4394042904268325,0.004172394736531574,0.09359147867803227,-0.1801436296533137,0.1880598086405614,70
Artus Willy,-0.17080273233346469,1.7644767976522227,-3.7530050766843135,3.135353782119043,0.002554971971784983,0.09820389084803499,-0.19143995116547335,0.1939702253477441,11
Aru Fabio,-0.44720436098307215,1.6243450551900513,-3.781330101001813,2.476104535667359,0.0015809883592005438,0.09364732110195519,-0.18405031823610213,0.18742428378227807,127
Asadov Elchin,-0.10980381331342493,1.8281708155487535,-3.749708710500756,3.2941758451542595,0.0030066727742491745,0.10066012984480767,-0.19189544176561227,0.19660742656370178,8
Asanov Enver,-0.04276289365460842,1.8593495478623063,-3.7583852462039684,3.5953436995394012,-3.5209545096537753e-4,0.09745028158005854,-0.19058787399701133,0.18987020157858125,4
Aschenbrenner Michel,-0.09385375082346585,1.7946273776924706,-3.6205626876081856,3.2741600905149832,0.0017411303735017677,0.09825793297643627,-0.18899479245023684,0.19753390589392594,6
Asconeguy Roderick,-0.0685641462478759,1.807388019485366,-3.6176422550310092,3.4478031936646163,0.0010677223481478158,0.09687636278544652,-0.1882684281856049,0.19548443379616945,6
Asgreen Kasper,3.4029559007321186,0.6936865320038378,1.936495826579516,4.612822395831848,-0.06997524509675913,0.07674456227789234,-0.22565366543708856,0.07093850297148092,124
Askey Lewis,-0.02775621713951773,1.8303739618940729,-3.657280217229089,3.5043095347736934,0.001835399812140432,0.0981272888129496,-0.1886026620755186,0.1918805173092131,1
Asselman Jesper,-0.5472736117087547,1.5769813954307452,-3.7820406000786067,2.3122512199451157,0.009209570523792756,0.09553241716967704,-0.17852733433987275,0.19684746075508813,81
Astafyev Stepan,-0.12724736716472698,1.7569777071519452,-3.7035694422565597,3.240932722334182,0.0022205246968572258,0.09940413524655971,-0.19715378876940493,0.19752212241048922,8
Astiasaran Jose Rodolfo,-0.12970403737497882,1.810541482787364,-3.7188993343023364,3.302069772696059,0.003319612633043566,0.09934429887375171,-0.18825902417073134,0.19623786200185475,6
Atalay Muhammed,-0.19546813724233358,1.747759534801354,-3.794210234441883,3.1354889287573737,0.0019948588022491403,0.0981196101130216,-0.19455815374250998,0.19399495382021928,15
Atapuma Darwin,-0.5442659629825585,1.6087647618083047,-3.8824298149349397,2.4051692340387336,0.003774548931864139,0.09385094792333668,-0.18207517663843178,0.18958055321517497,131
Atencio Gerardo,-0.10554572461694858,1.8448021210707366,-3.8100682680841027,3.442456841988484,0.0020966460626349356,0.09733204139821719,-0.1909889106682253,0.19524526588295493,6
Atkins George,-0.11866150705207476,1.759636705420356,-3.6513008344809164,3.220394078121226,0.003847312918947952,0.09626915849191732,-0.18210353309768765,0.18735823323983936,7
Aubert Remi,-0.04351799291284105,1.8193863380970818,-3.584354537969244,3.4673736918293585,-3.967175978807384e-4,0.10041975895725466,-0.1955651000295678,0.19725585232454146,4
Auer Daniel,-0.18540315635849816,1.7670116386437265,-3.7814888935727944,3.121544380037064,0.001973772725251056,0.09904434007501992,-0.19176449331535558,0.19869826180883499,14
Augustin Hannes,-0.04323679552126386,1.776884224548968,-3.594575498645855,3.333857640353023,0.0016893189281324298,0.1003536677940157,-0.190882145294802,0.19405232709710765,3
Aular Orluis,-0.135824075418647,1.7202637618271985,-3.5685879699520475,3.0277394812716767,0.0012325186992058058,0.09847805892974666,-0.19148620215762394,0.20141996592493952,14
Aurignac Samy,-0.14992263027621103,1.7651810360419617,-3.701411797364175,3.1008172079594774,0.0025701915509066457,0.09831105352629824,-0.19051409093955263,0.19873412385602193,12
Autran Jose Eduardo,-0.06603778376175601,1.8185031082558047,-3.7446352142622943,3.4396803571959897,0.0017922801149521956,0.09769653952251976,-0.19258383302275411,0.19399410596196148,3
Avila Edwin,-0.4023453115424083,1.6311725323669655,-3.6956574210211657,2.5800492239657014,0.00549041752968167,0.09667244412244097,-0.18722373151519534,0.19396205110814202,54
Avitan Lior,-0.04651824528394522,1.835934438704442,-3.628774284582305,3.4492608338266475,0.0014617962240815882,0.09866997525293014,-0.1876361518090782,0.19453148004834786,2
Avoine Kevin,-0.05986298491339746,1.8329384509753013,-3.6534040284770306,3.5247968908430907,0.001855636607861552,0.10179049377767188,-0.20230645629896818,0.19912923812734312,3
