rowname,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.pred_climb_difficulty,Est.Error.pred_climb_difficulty,Q2.5.pred_climb_difficulty,Q97.5.pred_climb_difficulty,n
Achterberg Yannik,-0.18996813563408327,1.196994754630594,-2.71527021377289,2.168367238279075,-0.009195296124401578,0.14656279921624737,-0.30364479332794103,0.2639353044545292,2
Ackermann Pascal,3.7662539092991083,0.29931985022651175,3.1751645717228243,4.377797991795724,-0.5175510892943024,0.09687870882745271,-0.71624977114698,-0.34131573386118985,127
Acosta Ruben Dario,-1.0830712014311596,0.8407789712396341,-2.879715364328974,0.4102261410776617,0.06445341522013082,0.09093357038246402,-0.11641866113387749,0.23199790731956801,47
Acosta Thomas,0.9053108969080804,1.0108589373201127,-1.2276720285401512,2.7680618470967517,0.012165893493076485,0.14991987435149684,-0.27311578098763356,0.3135334927784953,5
Adamietz Johannes,-0.6261422268319028,1.0476452575866677,-2.7648286277550107,1.3452263830741773,0.03892641642516261,0.10918802276927893,-0.19713996724064065,0.24030381397970663,16
Adams Jens,1.5089028988072377,0.6521374408118712,0.16093630969844025,2.7170821318430725,-0.002924225459342177,0.13460926337747386,-0.2626913205443825,0.27086991948376715,15
Adria Roger,0.03418770176173639,0.9692888186355463,-1.902257265898351,1.8179700829332606,0.0452256233779027,0.1268968629175171,-0.2035189456733167,0.3007834046516024,13
Aebi Antoine,1.2912169421321023,0.8682066617857604,-0.4190291086700415,2.9035170262311056,-0.05835944168023973,0.12142895556183582,-0.30714763919937943,0.17014790339489227,9
Aernouts Jim,-0.061815211085468,0.8811165299880951,-1.8774879808840126,1.5704003294359112,-0.011537581519351942,0.14168683824058648,-0.2946038178620558,0.27604740613514833,11
Aerts Thijs,0.32700466238190135,0.806460398874873,-1.3993038798051036,1.798578669816925,-0.05722869089845045,0.1445318249746244,-0.3407081855584301,0.2227713658377053,17
Aerts Toon,0.7557622176285321,0.6390728014834309,-0.5361382549114093,1.9786655217726663,-0.04209749582311961,0.13911185007572482,-0.3089729712610041,0.2165192505996058,21
Afewerki Elyas,0.6750146391887204,1.1045946130202209,-1.5494707855419132,2.753209303200567,-0.035847031061788895,0.1543746592003234,-0.33374206204603807,0.27143771758840785,3
Affini Edoardo,0.26269678968346694,0.48730988993538316,-0.732706816646884,1.1942322312097078,-0.1390506704674722,0.10766658867174768,-0.3640821747583593,0.05795904694003482,77
Afonso Luis,-0.24316283946173498,1.0345109110892645,-2.4258648869382755,1.6686695515503325,0.07037663272652235,0.13000215809569574,-0.1795522848490574,0.3298902575912711,7
Agirre Jon,0.39496023954098514,0.8839076218128074,-1.4418714063325289,2.0270157543710634,-0.065896634231387,0.12089568821140836,-0.30689039046248556,0.16102065797674178,17
Agnoli Valerio,-0.1894697355503586,0.5904776299645164,-1.4594675750851465,0.8866368170498611,-0.14752559213481026,0.09945191015750446,-0.35203580122768363,0.02429989232069047,104
Agrotis Alexandros,0.35643926890804933,1.369852674749291,-2.2657327955927316,3.0550343047977506,0.08267245458366128,0.1556853627625096,-0.21622997256705723,0.37573165446937573,1
Aguirre Hernan Ricardo,0.35294347242911955,0.6302895114408731,-0.9398938279358828,1.4965202809929756,0.13228317473696724,0.07664477640373019,-0.013868724514412957,0.2852505410583328,30
Aguirre Jose Alfredo,-0.4626512235988357,1.13182763629663,-2.681777885354223,1.6226504574487612,0.001552422337621664,0.14742294397222333,-0.2771531816376109,0.28535219655913024,5
Aguirre Sergio,-0.37357817513631386,0.8999462142989805,-2.2686372630836553,1.2206854362746178,-0.008690491936743733,0.12190410187450887,-0.26095294704432076,0.22604153643331965,18
Agut Maxime,-0.5146144879836466,1.1961648369779836,-2.9285305766427343,1.7969795478013373,0.014078319666584035,0.15238104903272745,-0.2899099291371272,0.3163537020365995,5
Ahmad Muhammad Ameer,-0.3124558611446265,1.2098255052030709,-2.8121220997115475,1.9861408839882635,0.016802952772594536,0.14669931352876642,-0.28322154419457196,0.30348609653488295,2
Ait El Abdia Anass,-0.8782091346949503,0.8701779581215928,-2.678840679578684,0.7304865470681896,0.018277443107552478,0.1044472625950085,-0.20275746529292396,0.20903556181829316,31
Akbas Soner,-0.39575468226343957,1.161878277527316,-2.6893645765976393,1.761334162289423,0.019603875812046704,0.1526781822086347,-0.2754778423536932,0.3189074125292627,3
Akdilek Ahmet,-1.0205468506110589,1.0279607326344058,-3.126842904807223,0.8057844262947307,-3.9365247876518194e-4,0.12247766404737495,-0.24496951246516113,0.23330803128712982,19
Akhmetov Galym,-0.6522973521265321,1.0994523556946847,-2.9289713728942357,1.3754280201766904,-0.009365183569858116,0.13279347484105603,-0.2749354140121745,0.23680024049160744,9
Al Kaabi Saif Mayoof,-0.5788602751752957,1.1122843888717449,-2.8422721257008376,1.4538499195267698,0.0365333472205228,0.15053545543100716,-0.25023166352118503,0.3333321459748797,5
Al Mansoori Jaber,0.7068047014659544,1.0721069661314446,-1.594426882629278,2.729702961751134,-0.045327949384480336,0.15305922703579178,-0.35173044586112767,0.25482042514593817,3
Al Mansoori Mohammed Yousif,0.7302224730715479,1.0856532812570006,-1.4653866037288172,2.806423199386527,-0.04617049684978097,0.1521515341312437,-0.3354694927637477,0.25883742687760397,3
Al Murawwi Mohammed,-0.45296089469095535,1.1686615872489368,-2.767576742418421,1.7084828866657238,0.031161936832614763,0.15151171281399586,-0.2693847706953958,0.3268112318476339,3
Alafaci Eugenio,-0.11278412168435407,0.6058775358911619,-1.4180825378414819,0.9817511815226265,-0.05433721179942603,0.10058617764784365,-0.2694670205101791,0.1254275710425544,43
Alaphilippe Bryan,1.1961626531257645,0.8998707604096821,-0.640551984155871,2.9522440895110673,-0.1555136904881281,0.1314128122157661,-0.4178847860874795,0.09491218382703637,10
Alaphilippe Julian,1.5756570438954098,0.245249076427306,1.0827968659266847,2.039874667886318,0.08110262555349046,0.02639028156643175,0.03234582010697426,0.13356310891096407,137
Alarcon Jose,-0.5440670682998074,0.9797831449999834,-2.606248815107157,1.3405794128096256,0.1676255449143525,0.11195615661286205,-0.04715682555930863,0.3878650173530579,11
Alarcon Pablo,1.0875267738019838,0.8722446287372864,-0.6440119014016552,2.71266663491617,-0.14738485229968407,0.13163499203695256,-0.4110715589654804,0.09797132675680392,11
Alarcon Raul,0.43746154507373064,0.7302696262771098,-1.1029164148175925,1.794348163720135,-0.02236801447482299,0.10577134432129788,-0.24026002244879469,0.17694225712628858,20
Alawi Sayed Ahmed,-0.2600361913801401,1.224715885486556,-2.68129566969684,2.0043819928828883,0.01049735856116803,0.15855579066782144,-0.29409090460179343,0.32425858227775434,2
Alba Juan Diego,-0.02596427213658373,0.9067350818870036,-1.8095078630981862,1.6603574637273049,0.09437379077530002,0.1006376880523158,-0.10161061408552217,0.2836566907404008,15
Albalooshi Majed,0.453449216417753,0.9849665586252493,-1.5422746064119819,2.230473591664837,-0.0327721837528487,0.14712296458538976,-0.3145735932155983,0.257549884777355,5
Albanese Vincenzo,1.0694235049543792,0.37359127425026756,0.325484385656208,1.794994280328497,-0.10184712376082093,0.08536345494805721,-0.2838079069754728,0.05591238806293343,78
Albasini Michael,0.6980448411487041,0.42709412287362974,-0.18006439735007906,1.5103669632639338,-0.18193498763418048,0.08598699452133703,-0.3583693861137052,-0.028186505693725897,120
Albrechtsen Christian,-0.17915280109657844,1.2126791782770854,-2.516122961159266,2.119993613382821,-0.039257557726287105,0.13994246130822893,-0.32288333692003046,0.22966865267875264,4
Aleotti Giovanni,-0.011660800078536706,0.943479639691452,-1.9175307726359037,1.6942021515535368,-0.04971738611319207,0.13147689268916654,-0.31340519478804485,0.2050340428373604,14
Alizada Elgun,0.346270742652571,1.246706200205929,-2.1725231396867644,2.8124855798224044,0.003960271541279317,0.1364014469164382,-0.28969745987027207,0.2658322811289018,4
Allegaert Piet,0.9198224326371606,0.317736770797654,0.2623419512888933,1.5292821138983563,-0.1175046063407221,0.09471298042365663,-0.3095648182785433,0.05712386057934721,112
Almeida Joao,-1.0434501584593912,0.6621758829213893,-2.447848601372883,0.14423239150150857,0.22579553693275736,0.06590244406102314,0.1027736630676187,0.3629183998419253,59
Almeida Nuno,1.1169602517197696,0.8953133930120571,-0.7199357517523386,2.774278772661932,0.11795481213041284,0.12116517968143141,-0.12204233184239663,0.3605869387265904,7
Almemari Nasser,1.0828503140836236,0.8629623929262064,-0.7032775849342938,2.768771163840835,-0.036370172374900096,0.14270379071683512,-0.31113667237805653,0.2504220913033012,5
Almonacid Patricio,-0.4699312589409794,1.115875784492624,-2.6853322275909344,1.648886458849973,-0.009066001830437095,0.1341084313556291,-0.27694536175344836,0.24496329885022233,6
Alonso Mikel,1.8710373304084396,0.550427458967567,0.7292791558798837,2.872243590397021,-0.19179442989870762,0.112520449573267,-0.42307748329889056,0.020824401515881136,27
Alonso Pablo,-0.20189634390481895,1.2815033374054188,-2.832591681789632,2.3218079308435726,0.012779354174784641,0.156451538126224,-0.29900621782264347,0.32545487110831606,1
Altamimi Salman,-0.1378661206633175,1.1960023800011037,-2.456731531438386,2.1320518656522243,0.005721450254617055,0.1559323637046861,-0.28939271127893557,0.3007412278294824,1
Alvarado Adrian,0.5297920415329777,1.019289678962401,-1.5077274946301715,2.464790438776654,-0.07217602695601165,0.1331434377697306,-0.34034997396236655,0.17128694691590576,6
Alvarez Ayala Miguel Luis,-0.5856847275641336,1.1421047589244324,-2.9382985824086347,1.487853182867339,0.01088567861276956,0.1484007741732731,-0.2814098917998391,0.29814116778042243,6
Alzate Carlos,0.8330939998361138,0.6419830510953987,-0.4423717206325718,2.029056580205328,-0.08591833042267899,0.11295576573691742,-0.3179707949887164,0.11644708917578767,23
Amadio Emanuele,-0.25287139457388425,1.2321880728524433,-2.731666499436336,2.0904443042365033,-0.016306293594052067,0.1431867987298691,-0.3093946884867469,0.25847678230577614,3
Amador Andrey,0.7194267892834174,0.37350296796198906,-0.050969061584060144,1.4308230886860942,-0.12839010555631608,0.06230587107878483,-0.26713399082159783,-0.022478959315188063,144
Amador Juan Jose,-0.21561866803086724,1.2784389864636942,-2.695327397776599,2.3692988489200633,-0.00521271077110845,0.15529996270778335,-0.3148777370792317,0.3097954852385272,2
Amadori Julien,1.3721090533421385,0.8726210679466303,-0.4085367980792448,3.042867968925938,0.061361165323177556,0.11381750445960954,-0.17071760161834876,0.2846049730259079,7
Amann Dominik,-0.6639110871318958,1.099664093703641,-2.8881606102830517,1.36036797730982,0.03808754703616294,0.15275198720915428,-0.25856782337572526,0.3402691910778587,6
Amezawa Takeaki,-0.04589954802751042,1.2883775731358003,-2.4913983836613056,2.510542833957774,-0.02057969945608393,0.14783198331144937,-0.3137490457673797,0.2678155305044497,1
Amezqueta Julen,-0.3645577376150151,0.5954722836811766,-1.6392199229134752,0.7311251649615076,0.08518677146678214,0.06882921678683504,-0.04704116825743674,0.22077978655275027,65
Amici Alberto,-1.1404368617675713,0.8060809588360418,-2.8652532279572824,0.3360158571884522,0.1446067813826819,0.08373727699887616,-0.021521959553794094,0.31604113367565434,41
Amores Julio Alberto,-0.18162952301633817,0.9685780216850625,-2.179597836723741,1.6026858636812489,0.018738900968287,0.13983083785006858,-0.24655289684002302,0.3016149874446368,11
Anacona Winner,-0.3252659657667406,0.4663952300477144,-1.3028043028583247,0.5379586008358124,0.0034512842370549818,0.053900795917388514,-0.11097087038250882,0.10164005120366423,132
Anchieri Pablo,0.5213168654413323,0.9872765565598213,-1.608393833234993,2.3303112159053008,-0.07288052688537912,0.13293777301754106,-0.3413468417307639,0.17789881328033652,6
Andel Jan,-0.4272501854491649,1.17265644929308,-2.7635907132320368,1.8012101117922499,0.025305865276620022,0.15213900405260616,-0.2623583262032797,0.3410793386543809,3
Andersen Idar,-0.3024038070649727,0.8950219324460887,-2.1030195478493443,1.3290869242187016,-0.05000312517475459,0.12714442538229598,-0.3061473852986534,0.1854805052224895,22
Andersen Sander,-0.13164188968620003,1.3318796247174536,-2.7352344614471455,2.469262192453777,0.001550785696128639,0.15823553566204823,-0.31007617462481696,0.31619571902329635,1
Anderson Edward,-0.5405546214501995,0.935119201452541,-2.4556804600606004,1.2210788798150614,0.15823291732565303,0.09414872027584738,-0.020464376345050383,0.3480723482817316,15
Anderson Ryan,0.36036828955255346,0.5284719293213644,-0.7255656183514326,1.331934260775908,0.052681755225433446,0.07272556028621854,-0.09485740476089283,0.19309497891524935,53
Andersson Andreas,1.1425445825821012,0.6988600028790566,-0.27837880208097693,2.442926150300634,-0.04463881815810459,0.13480934168601225,-0.3057783467058317,0.21306948874235965,14
Andersson Emil,1.6893136708328031,1.0041610783038544,-0.3829894403541179,3.62177852020326,-0.13812995855140653,0.14599894986567247,-0.4206952554753958,0.14564383691125699,4
Andersson Vincent,-0.24318810430853977,1.2567094743618334,-2.8029097757180317,2.2346812119216746,0.003662933923038894,0.15674507504105112,-0.29837841908388557,0.31412857025206076,2
Andrade Pedro,-0.1328321314282872,1.2808565046458986,-2.6353590588758493,2.357811408887697,0.0028713009992863657,0.15587237843081547,-0.31387889705079586,0.29659859256291266,1
Andreetta Simone,-0.5251964290135259,0.7283137397654348,-2.101511757340584,0.8217811377369586,-0.021858747623717496,0.08031130835050788,-0.1930035047564606,0.11795870816384585,44
Andriato Rafael,2.6243409146138426,0.8459992863120689,0.9244761002410378,4.258339623710289,-0.18885734614263555,0.1256633497711211,-0.4415921194262026,0.04501444798572189,6
Angarita Marvin Orlando,-0.2439164360196541,1.2394949157331374,-2.7485175478250294,2.2329904631412525,-0.039789860006336046,0.14070026109687414,-0.32841527251132213,0.22532784527463606,5
Angulo Antonio,-0.7814475302670191,1.071251977699086,-3.037637165367444,1.2079403913683484,0.005961257072048899,0.14164571290934777,-0.2624654122946958,0.2742993119086498,11
Aniolkowski Stanislaw,1.4344093334166232,1.0049669757982809,-0.6427253318291766,3.365682776132136,-0.1498827830459763,0.13319971657179958,-0.4255838978171036,0.09586536447532262,7
Ansons Kristers,0.7271375423711696,0.8124242117982301,-0.926027076803599,2.1672420120234133,-0.051904772579965244,0.1393012184327672,-0.3177233427583216,0.22199128215826602,9
Anthony Jesse,-0.7601993441992582,1.0745365247177523,-2.9452259599754855,1.196873029037338,0.0352918817601661,0.15303857393161924,-0.26636027443727184,0.33651311073400914,8
Anti Enzo,-0.25592617389296873,1.2513410605953894,-2.722088874797439,2.189095026890401,0.009228667712357058,0.15809692470706146,-0.3088757491812574,0.3166166809037594,2
Antomarchi Julien,0.8120256119975209,0.3852897040995869,0.06315636750619458,1.5422069424315636,-0.04960038131662704,0.09326183716997347,-0.24433095165709,0.1187259356397089,77
Anton Igor,-0.6424189389725943,0.6170524551725631,-1.9258229828554527,0.49071287277185927,0.06666719630795401,0.052619372799649525,-0.039942526159403524,0.1680806389077221,70
Antonini Simone,-0.9499446328709602,0.8004741001961412,-2.6696663191714585,0.4737836320213502,-0.008858413017537838,0.12878083816307678,-0.26723039101670465,0.23488103987298367,45
Antunes Amaro,0.1918386716278224,0.43984957633753163,-0.721853482870226,1.0241420323265835,0.07378047842454447,0.046825816540824634,-0.021799961109108975,0.16299642126467379,85
Antunes Tiago,-1.245986066075967,0.9309204418534271,-3.1679908222365807,0.47512584330482965,0.07846110328962343,0.10555231684832513,-0.13939840082627178,0.2753317362199298,32
Appel Stijn,-0.18717372499783316,1.2698575340643428,-2.6958266998438836,2.260668114338639,0.014198438695697117,0.1518861455441199,-0.2843302471638175,0.3085888600736244,1
Appelt Leo,-0.7456067063399923,1.039725495726025,-2.8966652530063337,1.0935826517061433,0.038447407638576965,0.1505105394272259,-0.2508972945026273,0.34455846317217165,8
Appollonio Davide,2.2302433840838116,0.6309160730935931,0.924545763927539,3.444727210333937,-0.18169231051964088,0.12526596997144293,-0.4380771448695012,0.0528124496530183,13
Araiz Sergio,-0.8617719070114448,1.0384153131373137,-3.041131665909207,1.059964727744578,0.014868066945578542,0.1304612438207971,-0.24789847720545005,0.2624060042199601,12
Aranburu Alex,1.5895775214741674,0.30067855006151845,0.999276072476813,2.1780269207328873,-0.02474518867081897,0.035500963975271596,-0.09655345678974847,0.042700993700949534,104
Aranburu Jokin,-0.9097557693069726,1.1059553179614239,-3.197510533193097,1.0654926889883929,0.007001407086207992,0.13968996494260122,-0.25317823370349396,0.28264464164175296,14
Arango Juan Esteban,0.8219197772842809,0.8990170647205893,-1.020739686603589,2.4740630731741904,-0.0714779339561777,0.11513486765337469,-0.3077873118479182,0.1453583576016942,11
Araque Rodrigo,-0.5314753703436562,1.1364333455251914,-2.8023101460670494,1.539993573845585,-0.0011152905533979335,0.13730174712309082,-0.27883579930495367,0.2747226849009277,6
Arashiro Yukiya,1.0216492367538623,0.4339265530638521,0.1483250576371752,1.8798152991617723,-0.2549714496121277,0.10462828113661778,-0.48758493202124575,-0.06582039379725903,93
Arcas Jorge,-0.3050451155364879,0.5042739008619624,-1.3350306511993444,0.6020389772039663,-0.07120964704184625,0.07372606204125283,-0.23365832311139156,0.05502567448359947,126
Archbold Shane,0.3524645968824144,0.4395849711407291,-0.5703288809441531,1.16272668624816,-0.15916695844939774,0.09458321496861609,-0.36351508036957314,0.005213037756088645,110
Archibold Franklin,0.7553629317826128,0.6113671792758985,-0.5076332297244334,1.880207426846678,0.11035036418766571,0.0730676173196081,-0.028846954204724613,0.25751712461122256,25
Ardila Andres Camilo,-0.6929366380772816,1.177446224096843,-3.1431396477429843,1.601515066772149,0.16130872728288143,0.12941145713729468,-0.09414346946196116,0.4163479246912137,5
Arensman Thymen,-0.06007427675720498,0.7843310075999042,-1.7110923604263841,1.3590785213313716,0.14956631042311788,0.07909009137055302,9.162570890751496e-4,0.30213486692535085,23
Areruya Joseph,1.7956707836026593,0.5817482735056159,0.6485233095295926,2.9331946875043045,-0.11196175903249474,0.08931495468094887,-0.30369669747306166,0.04675696938602479,21
Arias Yans Carlos,-0.5996333761014458,1.0904360993452606,-2.8244945165091444,1.4643002711688908,0.013926216566326121,0.14490905150066666,-0.267645565294779,0.2887302188332916,6
Ariesen Johim,2.3890130053349052,0.5659617154165087,1.2610240465879303,3.480975645346228,-0.15492159524229016,0.13408775308834478,-0.4246774699731519,0.10336374348954572,14
Ariesen Tim,-0.28566373687652413,0.8702052889585691,-2.159583596350295,1.2533040145246352,0.005342445567564443,0.13912802167272317,-0.2582155365386169,0.28184553677876323,15
Arimont Charlie,-0.4886182263900709,1.0995278670163138,-2.664785922089452,1.5717237749655752,0.024432786877895973,0.14834540609010155,-0.2691313148992657,0.31124613555821506,4
Aristi Mikel,1.9686789867151004,0.3568829081226048,1.2623936326127683,2.672354694565313,-0.17293650579179545,0.09179271719100658,-0.3621956576536281,-0.004404982050850272,60
Ariza Jaramillo Heimarhanz,-0.3433868473681933,1.2341896823128868,-2.873074608599672,2.118391558245757,-0.008408029024147045,0.15110671720343324,-0.303468744581163,0.2871644185165496,4
Arm Rait,-0.4090364513362517,1.1389921668332696,-2.727522443058617,1.7706295644312553,0.02056582766694095,0.15099868556580437,-0.27818115573748514,0.31473803888441526,3
Armee Sander,-0.5828124256878797,0.42633885197769117,-1.4682734107089876,0.19609079824927905,0.08336150125781794,0.03491441131350306,0.015394795366549512,0.15187451975078226,170
Armillas Gerard,-0.5571589778169119,1.1304566339920334,-2.7820670387380213,1.6059849000425697,-0.019663886279849777,0.13850270104223125,-0.30368974583606606,0.23835433967647923,9
Armirail Bruno,-0.7480568611720837,0.5436980132190664,-1.8536560964502962,0.24152703476624138,-0.019854477500928107,0.0692876549959665,-0.16837126859765889,0.09880441808941128,108
Arndt Nikias,0.7972336843110537,0.32441402404385605,0.13733238401582293,1.3934294503072961,-0.10684834527841293,0.05462149702401559,-0.2256468058028728,-0.011923159978918596,143
Arnoult Floryan,-0.9321566665008814,0.9523532017026367,-2.92902964386492,0.8742945496028931,-0.020390479774263445,0.11530794142467204,-0.2579165877721884,0.19061098958866435,20
Arriagada Marco Antonio,0.24463102528942005,1.0155641096111978,-1.8371937879999427,2.0678641332441936,0.11348640876322831,0.11404258442027064,-0.1038573158748978,0.3405563688614868,6
Arroyave Daniel,-0.26430664087306666,1.2575616015273485,-2.7685027465959715,2.071366247244492,-0.0031215229528704243,0.14871361042158718,-0.29930478004802646,0.2895104501448844,2
Arroyo David,-0.34536952459502024,1.2105113712985904,-2.742336691171408,1.9450063237996067,0.010904461869564818,0.15187219257577647,-0.2827183784727322,0.30978327198713873,3
Arroyo Victor,-0.5557266508469284,1.0982079493751316,-3.0053814299459445,1.5170827150829993,0.007959168719376897,0.13905569571322263,-0.2598364270917128,0.28041725558029373,6
Arslanov Ildar,0.02391980280770457,0.48185660433171207,-0.9999099844124024,0.8909788767804676,0.1333782797645679,0.0519650158114794,0.035739075629002706,0.23798371276426616,70
Artus Willy,-0.9404632536435354,1.049324897925348,-3.107159283984021,0.9292795636523518,0.053490079948674524,0.15014159894678059,-0.23478024691852567,0.34487519193314,11
Aru Fabio,1.016846112203068,0.29925571017803615,0.4202501725545889,1.5936794559666403,0.07122126419689326,0.027237734308330538,0.019831068255477154,0.12287762758776558,127
Asadov Elchin,0.7758558855976491,0.9279254132355347,-1.1585897014384918,2.466760427823047,-0.035215431817281026,0.14034679286675775,-0.31550996164404627,0.24219529722941396,8
Asanov Enver,-0.1591418343095397,1.2768204374147183,-2.5773478540074795,2.3313831991020746,-0.037646964558257154,0.1424896078023023,-0.3454052433558453,0.233520825300029,4
Aschenbrenner Michel,-0.6584030810025087,1.164831228169393,-3.040979576991102,1.495298434789628,0.039383042147874824,0.15947682658522974,-0.27432369052483124,0.36356248204203745,6
Asconeguy Roderick,-0.5235522453276688,1.118294769719953,-2.9063409620288643,1.5252194651793811,-0.0069883006359037995,0.13355133341028877,-0.2876445347755695,0.24485921429708168,6
Asgreen Kasper,0.4953003162639586,0.35373216461884394,-0.22093473614058434,1.1498609218650624,-0.05375439502407324,0.051633721516799645,-0.16088143271195826,0.034313889610487924,124
Askey Lewis,-0.1806404207407025,1.2846673586532231,-2.724170128792043,2.2997187143736166,0.011534410742832225,0.15474842461307278,-0.2883891699251807,0.31242807447725796,1
Asselman Jesper,0.6097278721288326,0.39373524596549303,-0.18202095289874598,1.3637351186024598,-0.12005262082912233,0.10141720630528635,-0.3262604654380614,0.06611293980214895,81
Astafyev Stepan,-0.5625734161055908,1.13063055937873,-2.887848102549027,1.5212282295507482,-0.011834886161728616,0.13516602662233435,-0.2713363520715404,0.24769226959841892,8
Astiasaran Jose Rodolfo,-0.5124183381724303,1.115783344459803,-2.759540226593336,1.5141650399964157,-0.0022053398987096216,0.13305901369863196,-0.27391026920535455,0.2510433470620056,6
Atalay Muhammed,-0.9720535730553017,0.9989976775612922,-3.111466179557965,0.7791870864024768,0.015721875724527868,0.12450791838104514,-0.2528089494581266,0.2528226876032669,15
Atapuma Darwin,-1.3210046695650375,0.6276134705022095,-2.624270214334656,-0.2081227346386719,0.038281689055586245,0.04988689229900281,-0.06676716132424404,0.131901561048788,131
Atencio Gerardo,-0.6103443231444,1.148252663087949,-2.961821423880739,1.5312247959922347,0.016239618781427562,0.14390079480452012,-0.2688693161336789,0.2921023070174308,6
Atkins George,-0.7295284478519248,1.0985669883448033,-2.9761294002996523,1.2703397262109992,0.0463978397917946,0.1518022700069019,-0.25774729740489843,0.36425400602441493,7
Aubert Remi,-0.213097799698384,1.222198069111806,-2.6151145695311033,2.10347580924256,-0.03383461070132369,0.13931603278138147,-0.31491127524962903,0.24038519936506056,4
Auer Daniel,1.6692435682939228,0.7756253765805706,0.14627620731098245,3.112385093529118,-0.15399421355467088,0.12071420030539046,-0.40631637041046653,0.0612954704240836,14
Augustin Hannes,-0.45790713925156945,1.1616394737946956,-2.776168059106773,1.6846443742834865,0.027164294549716528,0.15082717706721144,-0.269893142753388,0.3117849624911395,3
Aular Orluis,1.3325583928925424,0.7236954023087532,-0.18759783915652373,2.7617086603990932,-0.008648292695146727,0.1138409171095684,-0.2440154349453899,0.2167462212185295,14
Aurignac Samy,0.7367311164110277,0.7739201040676854,-0.7669696014067953,2.1791568543566697,0.015370501620898196,0.13539325964211005,-0.2529488669983679,0.27555776791206044,12
Autran Jose Eduardo,-0.043504985953235494,1.155689571922163,-2.329515479185016,2.1247876134576504,0.11114751276816057,0.1455161676626768,-0.17829991685989505,0.3891164030548927,3
Avila Edwin,1.7732861757678138,0.4047244397727936,0.9536695476347004,2.5657342606101885,-0.04970594979017432,0.059942119236008305,-0.16989333018418654,0.0652525517403971,54
Avitan Lior,-0.2983487748268507,1.2047468602730818,-2.7798542335912177,2.020198411254922,0.014893554026530737,0.15860758476870163,-0.2937296366093026,0.3369511805963403,2
Avoine Kevin,0.7443062261902694,1.171640442533256,-1.61798610771796,3.0294365398258396,-0.03983953026168261,0.14451097230489887,-0.3229795037699925,0.23232221342333886,3
Ay Enes,-0.47123480595038075,1.2333601951943516,-3.0434900714948236,1.856233716172015,0.001894601754162594,0.15363396170750077,-0.3007920298261245,0.30858445270226786,5
