rowname,Estimate.Intercept,Est.Error.Intercept,Q2.5.Intercept,Q97.5.Intercept,Estimate.pred_climb_difficulty,Est.Error.pred_climb_difficulty,Q2.5.pred_climb_difficulty,Q97.5.pred_climb_difficulty,n
De Vylder Lindsay,-0.6696644186524678,1.61775205046527,-4.05165295177251,2.19427825531309,0.020727797279137036,0.12043979750343906,-0.21377514359563882,0.2543246550041212,40
De Wilde Gilles,-0.2546290827605192,1.78485287218986,-3.954472400607983,3.0546388347259623,0.007796211812766581,0.12432677382504619,-0.23603955673415533,0.25389846653508613,9
De Winter Gordon,-0.27650922108505177,1.7928419839394694,-3.923004975024298,2.994923483585363,0.009145794347274229,0.12497440787077367,-0.23431604477684728,0.25508897015791004,10
De Winter Ludwig,-0.993895672431107,1.5079190557079982,-4.264839686471583,1.5935549422378241,0.028825713767123326,0.11824260666836378,-0.20370466426889008,0.2577132665654932,92
De Witte Mathias,-0.887394441339152,1.5553613352857711,-4.242203177695417,1.8263741857762164,0.01636458503871553,0.11511446057751933,-0.20852726294858737,0.24075070340255106,79
Debeaumarche Nicolas,-0.3004984774642135,1.7595369578237694,-3.89107044724293,2.933829793150891,0.007188239227433832,0.12407940181873897,-0.23798923072068776,0.24871922469345972,11
Debeir Arno,-0.13045817738193413,1.8724898030540649,-3.9526462033092686,3.399642589383983,0.004977185552245347,0.12677999209890436,-0.2444893629844733,0.25399145218819624,3
Debesay Mekseb,-0.6174110951071685,1.6193386062941224,-3.994081852781115,2.2395810393317994,0.01931630427892625,0.12207940250401011,-0.22005107575574295,0.25913520901563414,36
Debesay Yakob,-0.1735101121465816,1.841486723490138,-3.849197283196095,3.2872537230165335,0.004589195301875709,0.12543384241081768,-0.24272249284610034,0.2493811660395061,6
Debons Antoine,-0.579424924591469,1.667140509596338,-4.053093182561653,2.3899188651993404,0.00977125044421231,0.12062920209722716,-0.22490506514254086,0.24811273103110648,36
Debruyne Glenn,-0.3458906998794889,1.7500045576271575,-3.8837582865941407,2.8319462739441486,0.011189840353861943,0.12309048673203607,-0.22823538286665176,0.254880526511546,12
Debusschere Jens,2.6779570469695413,0.5062791212992427,1.6123541776926842,3.5818560669148862,-0.16432102084824865,0.09262251593780513,-0.3553655146462328,0.005949977731495196,167
Debuy Anthony,-0.4053712788852394,1.7261568254070183,-3.9525557954938577,2.7019947616824767,0.012540966418365418,0.12319515474588165,-0.22892508633713804,0.256578278292483,17
Declercq Benjamin,0.7192719369046218,1.1537933741428934,-1.8557605807059756,2.669951236567077,-0.03920534495054139,0.11481648058050155,-0.2623303573863316,0.18456824723116202,86
Declercq Tim,0.2517554000886163,1.1046926447068746,-2.178535708068814,2.12569030177593,-0.02971289203312069,0.10004920340413544,-0.23630352728693182,0.15580941699672027,160
Degand Thomas,-0.8788760930367467,1.533634751363699,-4.142238532622591,1.8340719095771874,-0.004730463124826986,0.10494902932159006,-0.21953661248232054,0.18725075100104382,101
Degenkolb John,5.02610682486859,0.2997568731406455,4.429930597525235,5.61005485835792,-0.3075770856594634,0.08154325077066886,-0.4746702714726176,-0.15745599695343834,144
Degrandcourt Hadrien,-0.03210988795615112,1.9302504448243079,-3.8355598194655625,3.7304394536940193,-5.184541566624618e-4,0.12721084980769964,-0.24864294513451307,0.24717509969923654,2
Deguide Louis,-0.43476877180354234,1.7173117989749207,-3.987221595732549,2.646360600620739,0.014745498124793628,0.12269649091361863,-0.22620467587544388,0.2601545256088234,17
Dehaes Kenny,0.6779532449449636,1.121441527337968,-1.834097069408222,2.543685548913124,-0.03232742526762187,0.11293964375470752,-0.2540572006680665,0.19019630460152886,84
Deignan Philip,-0.5087273277560213,1.6936261569118798,-4.03627215190381,2.547242342153102,0.0070740306230927886,0.12041316320074798,-0.22738413737133256,0.24412222725499566,30
Dekker David,2.413397044189955,1.46912264750365,-0.6886404152486234,5.024919060398933,-0.07977588991606435,0.12041151313133536,-0.3152677072267084,0.15728430532822296,5
Dekker Sjors,-0.12267095216246711,1.8555094409864266,-3.8261631642385745,3.4163911230730672,0.0053864906882539155,0.1241816151664804,-0.2374048788169432,0.25005437884896076,3
Del Pino Jesus,-0.44219143849278797,1.7398819652252837,-4.006393617472967,2.742751660517445,0.010258752874106585,0.1225203622624619,-0.22861249058216704,0.24431311588452245,21
Delacroix Theo,-0.2004024896682593,1.8313674711508892,-3.8715213179100867,3.230207558918804,0.0029895588104195685,0.1276723787165083,-0.24449397974979228,0.25109617003411416,7
Delage Mickael,-0.9464642194952264,1.5541083966897322,-4.279684724901828,1.749291131925446,0.014212785304775205,0.11353614364967714,-0.21147485190837184,0.2339115219458635,93
Delaplace Anthony,0.5104492838480545,1.2111938675215559,-2.1836420676734813,2.5756236474142575,-0.016954126463288293,0.10122119164390544,-0.2202479468998565,0.17300114307932515,97
Delco Lorenzo,-0.40008097982150626,1.7259639618154852,-3.9737537912506076,2.761979133599261,0.0062244574601034676,0.12082395985409289,-0.23154864438048636,0.24070263601500563,19
Delettre Alexandre,-0.19687341328298624,1.8023827555032639,-3.9039709565648444,3.146082990536117,0.006633676374498936,0.12542748148280647,-0.23628730745971466,0.25652339215685604,6
Delfosse Sebastien,-0.5810696743320294,1.648524553051306,-4.032954225829455,2.4032340671851853,0.01864316756324161,0.12216466937454155,-0.21827638831948365,0.2564982013045804,32
Deltombe Kevin,-1.065665905251901,1.5140875837091883,-4.309584627470605,1.5591430124424523,0.02859419365603806,0.119167064687202,-0.20072922505265428,0.2663770892197604,111
Demare Arnaud,5.568087489492815,0.2859555966054876,5.006603964961498,6.133118308608554,-0.31444905944412893,0.07906888547493021,-0.4771842396974221,-0.16759360831474102,125
Dementyev Yegor,-0.18327740512618212,1.845930896478711,-3.904781602352532,3.2941624530987705,0.001849198461556897,0.1233421048182127,-0.23980723676165605,0.24360871809302975,6
Dempster Zak,-0.8067616353263275,1.5744087126418815,-4.16847657972502,1.9676262918346277,0.01035106203532706,0.11348247657814002,-0.2138605024690239,0.22966045948608263,67
Denifl Stefan,-0.4839339292208297,1.6981725030468666,-3.97454758664344,2.5908045202819485,0.011694725575912083,0.12330166403670823,-0.22994835180357603,0.25597479427088454,26
Denis Thomas,-0.22004512804132104,1.8081412591075112,-3.8447674794306423,3.147760101615945,0.0019950743515133175,0.12521092067755668,-0.24415012806169323,0.24780020261743263,8
Dennis Rohan,0.6711931191125919,1.0259784120572557,-1.5291982862342797,2.440714882897773,0.10247614045592951,0.07259437670716651,-0.04097113059848162,0.24320523847557313,115
Denz Nico,0.3639782585264031,1.1271573651065645,-2.1181433214769942,2.2767445066087495,-0.028664320602772204,0.1022963465112046,-0.23674884190399662,0.16426745156268113,136
Deprez Tuur,-0.3185061058153401,1.7549598008081406,-3.9003371836694534,2.8993409817739892,0.011195728635619653,0.1236692582575627,-0.2323067880062944,0.2583644393298854,11
Deriaux Florian,-0.2866414012303795,1.7893925809984865,-3.9359971205821127,3.041402213221483,0.008769452751245695,0.12388119437053803,-0.23225983173254142,0.2513443342630402,9
Dernies Tom,-0.9550929922696272,1.518007128859289,-4.1691837157813385,1.7067180293194637,0.027788441481121917,0.12035390321987328,-0.2077451162364435,0.2662926403231258,84
Deruette Thomas,-0.5538380001063634,1.683076770095567,-4.071539238272454,2.423062586837621,0.015078645246452596,0.12374092950978859,-0.22455083153925504,0.2601446054630944,31
Desale Nahom,-0.4864735782393031,1.7078148151197083,-4.124135570516183,2.5718153010002966,0.015628966451609133,0.12236597697484777,-0.22272609881240274,0.26111235062641397,22
Deshsko Roman,-0.13962793049109548,1.8841814381933661,-3.9013217484412737,3.421420313935172,0.004094513953940856,0.1268355890906805,-0.24508689430067532,0.2532772735946043,3
Detko Artur,-0.11211579592946118,1.869043802000323,-3.870612488371934,3.4070980439907883,0.004180685680933916,0.12489528918184777,-0.24238377145540094,0.24873780169635235,3
Devaux Thomas,-0.202078385944571,1.8384718405529679,-3.89871817300335,3.263875228399722,0.006673237086919815,0.12580711623026394,-0.23869349766555875,0.2544268076610546,5
Devenyns Dries,1.2842986739727433,0.9373665256315891,-0.7578479873367724,2.886448382586759,-0.05951055457857018,0.09564903982673868,-0.2540460689423276,0.11606011174366872,134
Devolder Stijn,-1.0104383022549392,1.499179684894118,-4.176283354983581,1.604145665357603,0.02948481612291423,0.12168769573656889,-0.20518625924884284,0.26931366334204465,101
Devriendt Tom,0.37367348498498737,1.0774665058918362,-2.0017155424480504,2.2137988345845834,-0.026575283137388137,0.10885611741509996,-0.24369801895671425,0.18251291214948562,132
Dewulf Maxim,-0.0816385118630239,1.8877982714928594,-3.8211205484567285,3.5450152103961727,0.0013370906367048535,0.126219574359782,-0.24620543987659146,0.2518765906872261,2
Dewulf Stan,0.8651158653743904,1.148812950924127,-1.6624088917261002,2.843721106195696,-0.04194036903705572,0.11108748364471387,-0.2595903893562324,0.17134212465439455,69
Di Felice Francesco,-0.03400315397250524,1.917773203487993,-3.848754896111617,3.7408023057638817,6.96176168243906e-4,0.1256526346977893,-0.24814372125920647,0.25004254931812925,1
Di Giovanni Emanuele,-0.01750764196705452,1.9148527007423128,-3.807574220877905,3.6993950713115673,6.986473511446887e-4,0.12569356763046896,-0.24552624543419801,0.2505510160001739,1
Di Gregorio Remy,-0.39108956521462723,1.7242262573943017,-3.9630754807947413,2.7807394262860687,0.008950176263055647,0.12350616068149715,-0.234313386673186,0.2493486337192754,17
Di Renzo Andrea,-0.32933183251500947,1.7539501350738564,-3.9539647163037235,2.8956228420402415,0.00963299312675842,0.12394555124143583,-0.23063925649318884,0.2503690964258502,12
Di Sante Antonio,-0.5690979439055543,1.6852902294620653,-4.121491252788365,2.4488494472423423,0.009983532475948954,0.12027585853501513,-0.223764762983061,0.24270543446518877,35
Diaz Daniel,1.8400658514196375,1.3030774661672164,-0.9603883805336848,4.065791335598112,-0.07960667078291374,0.11306109979483259,-0.30448274107949086,0.13877333855554977,18
Diaz Dario,-0.3426276757890773,1.7632657364057607,-3.9539901593602966,2.901130529571211,0.009282694319460234,0.12388683493404226,-0.2324434442260552,0.2557888681122375,12
Diaz Jose Manuel,-0.7662358175857549,1.6156162528606095,-4.158610701214584,2.110554630978385,0.00916273958187501,0.11776448616773771,-0.2235382128007647,0.24167897092460433,64
Dibben Jonathan,-0.7884734773753772,1.5747489760717415,-4.0728075241272315,2.0136360789110075,0.02223315851373418,0.12145898174180816,-0.2137919895635263,0.2602313957978012,56
Didier Clement,-0.22124253513578548,1.8283095358114103,-3.9555163401643716,3.210150361632705,0.0014014386150369366,0.12441832657234714,-0.2433783067441228,0.24826839114738117,9
Didier Laurent,-0.6675150335341058,1.6479795973999487,-4.094503287821066,2.266334588890868,0.002412974675841974,0.11477246722035554,-0.22382790831014007,0.22433898742658898,51
Diederich Tim,-0.04851111277788881,1.9485087929714766,-3.86061328715854,3.7056057333625834,0.0018905272904605687,0.12558852474161572,-0.2459047472875868,0.24938975557988083,1
Dieleman Michiel,-0.6919464949411556,1.6123602895579026,-4.099374371069596,2.156002742523794,0.02178946736694025,0.12144295425191334,-0.2121818981768581,0.26190532141744344,41
Dielissen Bart,-0.05699227389780525,1.927800000256461,-3.8887247958605244,3.661544286424205,0.001811422734027439,0.1275432968635314,-0.24325379197554847,0.2524576282771778,1
Dieteren Jan,-0.09694044299580801,1.8639428495582602,-3.8440176976327383,3.393356656982079,0.002700158774097714,0.12706994001789412,-0.24510101694987754,0.2512983278723986,3
Dilek Halil Ibrahim,-0.13624893462648635,1.8701924345024965,-3.8409173556627376,3.4229160607082756,0.004107404875490324,0.12520111536257789,-0.23980459238820365,0.25289883404038294,3
Dillier Silvan,0.559957285751366,1.1162455897989605,-1.8905633170531237,2.4547956958078174,-0.06308665391350185,0.1029658071243046,-0.2714356965760298,0.12789162734798454,139
Dima Emil,-0.6476736316219285,1.6887013485973046,-4.201652951127171,2.366777280627604,0.01380872018165447,0.1226121272187181,-0.22770797096697798,0.2536048529978156,41
Dina Daniel,-0.4552967069918879,1.7129913647996304,-4.081063429885877,2.6439911537956893,0.011813680488956486,0.12320946685701885,-0.22761862242231912,0.25246237227731655,21
Dina Marton,-0.4688453968383411,1.6988574330958066,-3.9552787923521606,2.5807899305914312,0.009803441789046675,0.12130171304735418,-0.22442174136862222,0.251170267291788,24
Dinkler Jonathan,-0.15132750614450569,1.8404598851659386,-3.842859997704868,3.354285690462648,0.005867639239290843,0.12628646308922356,-0.23798488565921064,0.25340885589489365,4
Dlamini Nic,-0.972956484575332,1.5407179999302973,-4.261700716189493,1.7026353808984263,0.011104656484735801,0.11098173897691915,-0.20939464268836483,0.22397063922779298,100
Dobbs Sam,-0.079821243279113,1.8838873222631487,-3.81911511417841,3.562982056955032,-0.0010615961782288609,0.12461231159109526,-0.24634925752606435,0.2421102114833055,4
Dobre Vlad-Nicolae,-0.3785861684208132,1.740482902528755,-3.946334090171262,2.818289033601462,0.006757625721373279,0.12257748472388007,-0.23447239241981657,0.24772867865296178,18
Docker Mitchell,-1.056900230006881,1.5154927493674542,-4.284052711462952,1.5916633953112238,0.0028906807286291527,0.10791303748585632,-0.21451668612100003,0.20987512893067078,138
Doets Marco,-0.2550519858562195,1.7802606625469255,-3.9147285636899554,3.042348618292311,0.007928799542765742,0.12224412861655361,-0.22949744286217968,0.2470482946566648,8
Dogan Halil Ibrahim,-0.3015431910888757,1.7820573618979918,-3.9242873636863385,2.997359244454132,0.0075960127504033,0.12342046446018246,-0.23456307822112102,0.2501209435704521,10
Doleatto Aurelien,-0.3199698372728441,1.7676941448248267,-3.882352230152561,3.013733696326994,0.005740338528061971,0.12407788906069732,-0.2353127480058974,0.2507755571195234,15
Dolnicek Marek,-0.05669590154210416,1.8880599685804311,-3.8003636439418633,3.561345930479157,0.0020358585521063712,0.1272493475989043,-0.24837156606672342,0.25177678243814666,1
Domagalski Karol,1.4274249570368134,1.2866433827535921,-1.382625783740464,3.6258168460484157,-0.036247850327310684,0.11555599045967627,-0.2606128867930326,0.18908582532715373,26
Dombrowski Frederik,-0.26328450507229295,1.794666264520755,-3.940653487458856,3.064157695202495,0.0074543518745483935,0.12279831608757326,-0.23256634061487821,0.2486262353734983,9
Dombrowski Joe,-0.9375990365990262,1.5549648200455402,-4.224831578900824,1.7991542442505595,0.004864592886075814,0.11169209186905352,-0.21677545649726632,0.21691362632236327,103
Domenicali Matteo,-0.17971010854605696,1.8266853904908182,-3.8740223347585596,3.2517658877358975,0.004377908354245402,0.12593763862895402,-0.24258143542917365,0.2556699520260351,6
Domin Krzysztof,-0.11769909370792277,1.8716038893385134,-3.8995952001771963,3.455249446193566,0.0039760299829216215,0.12500758983202473,-0.2393908033437855,0.25063725993204844,3
Domnick Julius,-0.051909757013713025,1.9373240105208607,-3.921236240158505,3.693586625956827,0.0016028885352840675,0.12672897163818297,-0.24418022135734527,0.24843186531143457,1
Domont Axel,-0.8006147996110311,1.5717710582609667,-4.112877131525469,1.9614228349933296,-8.46074593526564e-4,0.10742655287635547,-0.2239415950990995,0.19530590265025827,77
Donders Jelle,-0.3437409243068802,1.737146333746168,-3.883250781935201,2.8408916352050047,0.012072671763614987,0.12344137642380927,-0.2310273190705288,0.2571132678089943,13
Donohoe Alistair,-0.1021143025336903,1.8685023458363843,-3.864219169261534,3.429142983127627,0.0025531966085948665,0.12720999510748937,-0.24684465181687676,0.2541486495218972,3
Donovan Mark,-0.6470120308593437,1.6210648177903866,-4.045598203006222,2.2368545416063754,0.014288681894435773,0.12043475065854774,-0.21941565111081243,0.254547186757056,41
Dopchie Felix,-0.17840275053633056,1.8240429212034368,-3.847565771272897,3.225953005732569,0.005482217628519759,0.12556322904892442,-0.2420570795421852,0.2524302767119501,5
Dorigoni Jakob,-0.029882564493231564,1.9236471285381092,-3.8304978116984927,3.6940864680634578,0.0010652316042271117,0.1271884121371563,-0.2457378415071094,0.250798241009089,1
Doring Jonas,-0.3024794041944068,1.7823007911345379,-3.978175218072978,2.995474183267208,0.006333394171349046,0.12287991899334859,-0.235163802656181,0.25076581649915797,11
Dorrie Marc,-0.17983156667448413,1.8440116479274873,-3.8919793152395066,3.3134768609976484,0.006531129280480443,0.12510249576420054,-0.2398787659117615,0.25326872854490506,4
Dotti Juan Pablo,-0.3240587361683265,1.7821466225149791,-3.983211358985723,2.917127712249794,0.008011906123400173,0.1254308242066964,-0.24012847003617985,0.25534049666090247,12
Dotti Ottavio,-0.19969514185018564,1.8279931564016403,-3.89351926618494,3.2363495485848777,0.0055163378106931,0.1238377262294237,-0.23494086708237386,0.2521492469484954,7
Doubey Fabien,-1.003541036600151,1.5532293267240507,-4.308972231645742,1.7342904892294833,0.013417618067979727,0.11427418416692614,-0.21249602040001916,0.23126507408664654,112
Double Paul,-0.23790961381526585,1.8431969408063702,-3.986954407311219,3.242907818304655,0.005590946161321707,0.1270911058596129,-0.2442678424314352,0.25506386201509,9
Dougall Nic,-0.8123834632469926,1.5640172044587157,-4.0664708173719095,1.9042559401974197,0.02165400696736549,0.12135064716333585,-0.2107230424690785,0.2606761497607366,64
Doull Owain,1.3780699379860601,0.8920745448626227,-0.5887909316002261,2.907042014856604,-0.06906789513937034,0.09831577882586177,-0.27080895105332126,0.11343620319859447,122
Downey Mark,1.746911460189779,1.2970419580899435,-1.0976234263364546,3.975854411030929,-0.08103456709322403,0.11378624256786311,-0.30494401242818847,0.14436827383998582,23
Downing Russell,-0.14729445065536112,1.8639848995968136,-3.827888726098542,3.377125304409084,0.003716723400342291,0.12742890719559236,-0.24403239565699722,0.2566940459258679,4
Dowsett Alex,-1.0959995738454613,1.4996713819969667,-4.261450376384083,1.5002471154829964,0.010469269809975361,0.11010380775850954,-0.20963987935608955,0.21529300568369364,135
Drake Amarni,-0.09344520936378124,1.9122720857766269,-3.898265494713509,3.5477202196742295,0.003076614854315982,0.12516515193394798,-0.2414031661789303,0.24879250763578054,2
Drapeau Gabriel,-0.026128093016298332,1.9214501871101775,-3.833173049236729,3.6729841870319957,9.063639686059325e-5,0.1259960430308067,-0.249311582426755,0.24778757341865276,1
Draper Nathan,-0.06542741073206175,1.9277162807948114,-3.929805653639418,3.6709260675708957,0.002450775188243658,0.1272926055552848,-0.24530389350982018,0.2529664951992275,1
Draperi Matteo,-0.3745708752539336,1.7730289470714622,-4.063502709456792,2.8839062550480077,0.006550386995507962,0.11969573198143084,-0.2302938972718525,0.24128784916793247,16
Drinovec Matej,-0.30335638515134916,1.7987271363083677,-4.007981025954904,3.031087799763585,0.007512746549879891,0.12526368152145348,-0.23614359605893853,0.2545515549002844,12
Drizners Jarrad,-0.19791972579072736,1.8220927345939895,-3.8798911884716487,3.1855681039957906,0.006209940407591017,0.12391772471774903,-0.2374267987764106,0.2501278673210193,6
Drucker Jempy,2.3840047953132077,0.6283388194711106,1.0377018875670103,3.5063408240583787,-0.14656286012851788,0.0940730844592932,-0.3414462985181465,0.025410130673076643,137
Druyts Gerry,-0.046473544774894564,1.9364852589813422,-3.932780523955861,3.704165131568354,0.0012269040677872001,0.12534810600700372,-0.24492752126553752,0.24589082858754305,1
Duarte Alvaro,-0.12593836649117546,1.8857956004410772,-3.873757999533994,3.5138500927708,-0.0016590350390219394,0.12662494509421315,-0.24652826356046736,0.24590631803565383,5
Duarte Emanuel,-0.23371464030426892,1.8526907205940928,-4.0068666640903166,3.206880508808237,0.005140196821916249,0.12466732811085741,-0.23771122155815394,0.24875901746682333,8
Duarte Fabio,-0.6549074085178712,1.616362016095207,-3.9959235848249874,2.2540695547006746,0.01005703048765105,0.12075213888997045,-0.22745536383861453,0.24765583701874533,45
Duchesne Antoine,-0.9217018020218872,1.525880519118305,-4.181691423815971,1.732033288132609,-2.227646421354983e-4,0.10685944031736277,-0.2192894701384017,0.19640303253736385,104
Dufaux Lois,-0.19485563537497255,1.8221409709003746,-3.8456334676479305,3.2123868148594825,0.005745054889258464,0.12424135250270987,-0.23230552783989844,0.25141096057071477,6
Dufour Florian,-0.20184434638494864,1.8244256536803638,-3.901399720281032,3.2174563987518585,0.003128872789204307,0.12325283846084073,-0.23853556427712874,0.24519496663837234,7
Duijn Huub,1.7356217657015205,0.9041559250548978,-0.22732390273495526,3.3030688220528717,-0.0912735828610949,0.10734490612288294,-0.30856073695851816,0.11518632655818782,84
Dumoulin Samuel,2.6417659917097627,0.760194156525809,1.0016394122978263,3.9541548964060342,-0.10193557020013135,0.10656403627693994,-0.31250155538432434,0.10438122025239963,52
Dumoulin Tom,2.0605236456484577,0.6897911944834229,0.5759424843972285,3.28208591031391,0.1777936492338452,0.04556453497823102,0.09430573984976755,0.27375634422878453,75
Dumourier Florian,-0.27164026555228316,1.820573804331979,-3.9301839699465506,3.089721020837215,0.008013717683054066,0.12643809144601553,-0.23825405225679758,0.2582395042080282,9
Dunbar Eddie,0.8152857533059499,0.9274445312712084,-1.1777302802124743,2.4376483061540952,0.15129415854833198,0.0713031797443529,0.00866821670910467,0.2917836060165841,109
Dunne Conor,-1.0552059362845292,1.5187751068646425,-4.315801358882222,1.6004696783014274,0.02075601627830774,0.11415501546573692,-0.20406313834230452,0.24532887694034053,110
Dupont Hubert,-0.9387404878541388,1.5492332821244927,-4.207040430865427,1.7964959667412128,0.001893382173375052,0.11197845978024112,-0.22526803083316824,0.2187925154235969,111
Dupont Timothy,3.8792356785993336,0.3260989251987717,3.219606202488665,4.500961065716703,-0.21418738884065752,0.09276335964243092,-0.40544395989125587,-0.04363063451474146,149
Duquennoy Jimmy,-0.5419358219465351,1.6700009487985357,-4.081920905264127,2.4464257266940193,0.01464322065146608,0.12004623585782521,-0.21921718015257413,0.2486294880391418,27
Duran Alejandro,-0.32107772275897656,1.7402566015169965,-3.9040399868650795,2.8653879233661463,0.00799094197432352,0.12426531289014535,-0.23436376728657093,0.2534730926371865,12
Duranti Jalel,-0.4570707824406105,1.7269973078685967,-4.018664774025217,2.650188012643299,0.007861264039384907,0.1208683296016896,-0.22643001791243933,0.24201741868633236,23
Durasek Kristijan,-0.7422817096756286,1.5988926967299442,-4.089915823500077,2.0888152927822365,5.107727084494056e-4,0.11136336046352521,-0.22760225807727807,0.2091074998784288,66
Durbridge Luke,-1.0346010312103127,1.5237644884589001,-4.279407062682915,1.5999218837528215,0.006163626886801915,0.10892300814842944,-0.21429938233785198,0.2112061689383488,123
Dutton Jay,-0.10109222503362272,1.9166924179664722,-3.9492244504061027,3.527163215831648,0.0027705501170634072,0.12573931775538186,-0.24505845484518268,0.25095262484203806,2
Duval Julien,-1.109896787587025,1.4893992777481104,-4.310574310538305,1.4674696384331236,0.019812584588428765,0.11301327843346771,-0.20451007703484908,0.2351261013510233,134
Duvigneau Beau,-0.29235107349602435,1.766945619790221,-3.8920872344215858,2.9508256835969062,0.00943832367488372,0.12380322172291879,-0.23436873956003684,0.25138548258703763,10
Duyunov Vladislav,-0.41441098058910963,1.726907184533958,-4.048038683882273,2.6991973484574996,0.010195777009130755,0.1233676696985078,-0.22839837496692003,0.25538828747669706,18
Dversnes Fredrik,-0.043058038723909675,1.928268353573434,-3.870024417552076,3.690088865352308,0.0012424716368484386,0.12807124422297128,-0.24952991784522371,0.2543151346608125,1
Dzhus Volodymyr,-0.19403137029371273,1.8248399162306645,-3.8115257292372933,3.228601451336171,0.006202248422771411,0.12519658523012378,-0.23780531466465304,0.2521395975189878,5
Eamon Lucas,-0.34048314059104895,1.7768569877735878,-3.9713248716107223,2.8741908083528696,0.012256831713367765,0.12331558906004945,-0.22755690983661123,0.25779791214474346,11
Earle Nathan,-0.7970557731423429,1.6029574176912225,-4.18914703717638,2.0234584661136075,0.0103377996902577,0.11769300809211028,-0.2247748275770857,0.2377489872439645,67
Eaton Daniel,-0.462774329001486,1.6959069422285558,-3.9657470613433947,2.6123374463205593,0.014430446074965396,0.12174562625672072,-0.22091753534152228,0.25320805645021294,19
Echtermann Leon,-0.10863268232758645,1.8566728873075644,-3.814525569940834,3.380595711134033,0.003750223334436122,0.1256210799854462,-0.24443194575926538,0.251567526512177,3
Eddy Suhaidee Muhammad Danieal Haikal,-0.108608032864652,1.9262798332248918,-3.9615274485432117,3.592788532844548,0.003993549865241981,0.12650115762800945,-0.24147932370719952,0.25492076071955133,2
Edet Nicolas,0.988144252251298,0.9002196915936125,-0.9723110794664833,2.560520157712628,0.04293313354798512,0.06229884015704245,-0.08967941070775161,0.1548289941518569,141
Edmondson Alex,-0.93004579263967,1.5146710494649502,-4.094519439816858,1.7339587719281528,-2.7370579732326265e-4,0.10564151435364995,-0.2173074390528598,0.19299769647805012,109
Eekhoff Nils,-0.7953598924954514,1.5945701745684409,-4.206665554072354,2.007070892405615,0.02225038585113821,0.12186298151316521,-0.21470131000500736,0.264978254759712,58
Eenkhoorn Pascal,0.6278618955747749,1.1351768703038387,-1.8731335777757974,2.5405544434104845,-0.04660432432308175,0.10645763517754948,-0.26003472073268913,0.15599325767261354,105
Eg Niklas,-0.9799112113496177,1.5422650541900662,-4.204296626886344,1.768286414379322,2.3551641575128603e-4,0.1089665047177343,-0.2213584566032134,0.20593924436152483,123
Eggenberg Ruben,-0.16471314684147847,1.8294398030868546,-3.8447144082422597,3.2992282893581377,0.0048586774018329355,0.12597255465127333,-0.24023965345401446,0.25490168793658846,5
Egholm Jakob,-0.4201077587570175,1.703092197790028,-3.9431381083050847,2.678966493366363,0.011173374259361978,0.12456787892861038,-0.23042088633579016,0.2573540597332623,18
Egner Arne,-0.12421065166444256,1.8679275158441329,-3.8408705264792555,3.431654837535684,0.0031192351405638715,0.12560300130651536,-0.24440033961139995,0.252211151395988,3
Eibegger Markus,-0.36234922940422376,1.7774166325786411,-3.97110098367079,2.9435749577051307,0.006739864362736243,0.12380968781219273,-0.23861010444700415,0.24846627398349216,16
Eichinger Daniel,-0.10792768677278607,1.87245388046768,-3.848643191479165,3.4328458006552163,0.003197188038864361,0.12509892893409613,-0.24281865414738396,0.24923697435668588,3
Eikeland Ken Levi,-0.047331559098422335,1.93911496373506,-3.903450510503845,3.6885947359817695,6.570725517386134e-4,0.12765562098768288,-0.25138906893800533,0.25101126485776437,1
Eikeland Odin,-0.029777064136484576,1.9211019087238446,-3.8637934654827766,3.6628332380959026,-2.938209689435451e-4,0.1265347554822989,-0.24834547461967427,0.24907275761998846,1
Eiking Odd Christian,1.7008183408606803,0.8375228529153816,-0.0981271750637493,3.1510079548055816,-0.031245466881358923,0.0859423975253693,-0.2094317440922246,0.12444955207656845,120
Einhorn Itamar,0.9963424787937024,1.2547220545190587,-1.768851706306102,3.136529510175146,-0.003052017896146866,0.11570231815876066,-0.22990022403447247,0.22835735735468082,39
Eisel Bernhard,-1.0256348506716504,1.512726680138645,-4.256687036471654,1.6192883233120696,0.022848976192266907,0.11848120877654877,-0.20979726506654697,0.2569271799224518,105
Eisenhart Taylor,-0.43585152687282963,1.724433392696608,-3.994264550993262,2.68346199102696,0.004946781988604001,0.12103083051960474,-0.23537417530151203,0.24451035308918007,22
Eising Tijmen,-0.3622951256217156,1.71562999546097,-3.924284061571751,2.7408068213778405,0.012167085240406099,0.12251305323189599,-0.22822694364096235,0.25599444184778036,14
El Fares Julien,-0.8489011473278238,1.543109888168718,-4.07709852669638,1.8610915885263524,0.01399210459838704,0.11630491647610776,-0.21992942428514273,0.23531184379288178,77
El Gouzi Omar,-0.244131608174865,1.836454574556706,-3.9226494963532543,3.2378817790805186,0.00501053523064411,0.1262850065733686,-0.24113650448745508,0.2549141557391514,8
El Kouraji Mohcine,-0.14396101697578623,1.8581094266219633,-3.855028691818957,3.3674060907168664,0.00405904064022105,0.12613254233466747,-0.24286758250395873,0.25095508360251406,4
Elissonde Kenny,-0.46745684279388644,1.3940950327650539,-3.483182883371645,1.953661460538863,0.09347311640580042,0.09700305336825635,-0.10385194671376596,0.27905118766011927,101
