eventid;race;marketid;title;pcs_url
1018573305;Amstel Gold Race 2022;2323157925;Winner;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323355480;Winner;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591520;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591521;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591522;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591523;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591524;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591525;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591526;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591527;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591528;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591529;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591530;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591531;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591532;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323591573;Best finishing position;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323597994;Team of winning rider;race/amstel-gold-race/2022
1018573305;Amstel Gold Race 2022;2323601256;Top 10 Finish;race/amstel-gold-race/2022
1019572565;Amstel Gold Race 2023;2377331530;Winner;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377487803;Winner;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377487809;To win;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377488178;Top 3 Finish;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377488181;Top 10 Finish;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377488202;Team of winning rider;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377492295;Top 10 Finish;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377549904;Top 6 Finish;race/amstel-gold-race/2023
1019572565;Amstel Gold Race 2023;2377550354;Top 6 Finish;race/amstel-gold-race/2023
1018587977;La Flèche Brabançonne 2022;2324222404;Winner;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324271062;Winner;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275828;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275829;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275830;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275831;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275832;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275833;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324275834;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324279404;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324302599;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324302762;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324303853;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324303969;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324439213;Best finishing position;race/brabantse-pijl/2022
1018587977;La Flèche Brabançonne 2022;2324439632;Best finishing position;race/brabantse-pijl/2022
1019568594;De Brabantse Pijl 2023;2377132252;Winner;race/brabantse-pijl/2023
1019568594;De Brabantse Pijl 2023;2377186454;Winner;race/brabantse-pijl/2023
1018516981;Bredene Koksijde Classic 2022;2319916470;Winner;race/bredene-koksijde-classic/2022
1018516981;Bredene Koksijde Classic 2022;2319924783;Winner;race/bredene-koksijde-classic/2022
1019505231;Bredene Koksijde Classic 2023;2373506037;Winner;race/bredene-koksijde-classic/2022
1019505231;Bredene Koksijde Classic 2023;2373521974;Winner;race/bredene-koksijde-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343223541;Winner;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226811;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226812;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226813;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226814;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226815;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226816;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226817;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226818;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226819;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226820;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226821;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343226822;Best finishing position;race/bretagne-classic/2022
1018966056;Bretagne Classic Ouest-France 2022;2343229902;Winner;race/bretagne-classic/2022
1018718463;Brussels Cycling Classic 2022;2332042614;Winner;race/brussels-cycling-classic/2022
1018718463;Brussels Cycling Classic 2022;2332111036;Winner;race/brussels-cycling-classic/2022
1019725893;Mont Ventoux Dénivelé Challenge 2023;2385418017;Winner;race/cic-mont-ventoux/2023
1019725893;Mont Ventoux Dénivelé Challenge 2023;2385419502;Winner;race/cic-mont-ventoux/2023
1018944997;Bemer Cyclassic 2022;2342225322;Winner;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225771;Winner;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225919;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225920;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225921;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225922;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225923;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225924;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225925;Best finishing position;race/cyclassics-hamburg/2022
1018944997;Bemer Cyclassic 2022;2342225926;Best finishing position;race/cyclassics-hamburg/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2331974014;Winner;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034269;Winner;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034787;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034788;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034789;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034790;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034791;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034792;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034793;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034794;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034795;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034796;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034797;Best finishing position;race/dauphine/2022
1018717872;General Classification (Criterium du Dauphiné 2022);2332034798;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2331981798;Winner;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2331982712;Winner;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038283;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038284;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038285;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038286;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038287;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038288;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038289;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038290;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038291;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038292;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332038293;Best finishing position;race/dauphine/2022
1018717873;Stage 1 (Criterium du Dauphiné 2022);2332186414;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239251;Winner;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239545;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239546;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239547;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239548;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239549;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239550;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239551;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239552;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239553;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239554;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239555;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332239556;Best finishing position;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332242735;Winner;race/dauphine/2022
1018722330;Stage 2 (Criterium du Dauphiné 2022);2332320349;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332346909;Winner;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347353;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347354;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347355;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347356;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347357;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347358;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347359;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347360;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347361;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347362;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347363;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347364;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347477;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332347615;Winner;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332365406;Best finishing position;race/dauphine/2022
1018722869;Stage 3 (Criterium du Dauphiné 2022);2332365407;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332487745;Winner;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489030;Winner;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489288;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489289;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489290;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489316;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489317;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489318;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489328;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489343;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489347;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489640;Best finishing position;race/dauphine/2022
1018722879;Stage 4 (Criterium du Dauphiné 2022);2332489931;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332616478;Winner;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617499;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617500;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617501;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617502;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617503;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617504;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617505;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617506;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617507;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617508;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617509;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332617510;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332620721;Winner;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332720953;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332720971;Best finishing position;race/dauphine/2022
1018722880;Stage 5 (Criterium du Dauphiné 2022);2332723164;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332751929;Winner;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757322;Winner;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757853;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757854;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757855;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757856;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757857;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757858;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757859;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757860;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757861;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757862;Best finishing position;race/dauphine/2022
1018722881;Stage 6 (Criterium du Dauphiné 2022);2332757863;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017184;Winner;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017451;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017452;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017453;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017454;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017455;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017456;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017457;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017458;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017459;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017460;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017461;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333017556;Winner;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333104839;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333105160;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333109652;Best finishing position;race/dauphine/2022
1018722882;Stage 8 (Criterium du Dauphiné 2022);2333109721;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332878129;Winner;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881470;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881471;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881472;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881473;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881474;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881475;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881476;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881477;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881478;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881479;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332881555;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332886868;Winner;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332984837;Best finishing position;race/dauphine/2022
1018722883;Stage 7 (Criterium du Dauphiné 2022);2332986169;Best finishing position;race/dauphine/2022
1019695815;General Classification (Criterium du Dauphiné 2023);2384180078;Winner;race/dauphine/2023
1019695815;General Classification (Criterium du Dauphiné 2023);2384183364;To win;race/dauphine/2023
1019695815;General Classification (Criterium du Dauphiné 2023);2384198365;Winner;race/dauphine/2023
1019695824;Stage 1 (Criterium du Dauphiné 2023);2384190857;Winner;race/dauphine/2023
1019695824;Stage 1 (Criterium du Dauphiné 2023);2384191047;Winner;race/dauphine/2023
1019695825;Stage 3 (Criterium du Dauphiné 2023);2384581578;Winner;race/dauphine/2023
1019695825;Stage 3 (Criterium du Dauphiné 2023);2384581599;Winner;race/dauphine/2023
1019695825;Stage 3 (Criterium du Dauphiné 2023);2384581884;Top 3 Finish;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384696404;Winner;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384696491;Winner;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384766701;To win;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384766762;Top 3 Finish;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384766763;Top 3 Finish;race/dauphine/2023
1019695826;Stage 4 (Criterium du Dauphiné 2023);2384766764;Top 3 Finish;race/dauphine/2023
1019695827;Stage 6 (Criterium du Dauphiné 2023);2384945639;Winner;race/dauphine/2023
1019695827;Stage 6 (Criterium du Dauphiné 2023);2384945999;Rider to be awarded the Overall Leader's Jersey after this stage;race/dauphine/2023
1019695827;Stage 6 (Criterium du Dauphiné 2023);2384946219;Winner;race/dauphine/2023
1019695828;Stage 2 (Criterium du Dauphiné 2023);2384489083;Winner;race/dauphine/2023
1019695828;Stage 2 (Criterium du Dauphiné 2023);2384489136;Winner;race/dauphine/2023
1019695829;Stage 7 (Criterium du Dauphiné 2023);2385056361;Winner;race/dauphine/2023
1019695829;Stage 7 (Criterium du Dauphiné 2023);2385056562;Winner;race/dauphine/2023
1019695830;Stage 8 (Criterium du Dauphiné 2023);2385178824;Winner;race/dauphine/2023
1019695830;Stage 8 (Criterium du Dauphiné 2023);2385178825;Winner;race/dauphine/2023
1019695831;Stage 5 (Criterium du Dauphiné 2023);2384816837;Winner;race/dauphine/2023
1019695831;Stage 5 (Criterium du Dauphiné 2023);2384816838;Winner;race/dauphine/2023
1018736583;Dwars door het Hageland 2022;2332857306;Winner;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332884958;Winner;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887338;Best finishing position;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887339;Best finishing position;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887362;Best finishing position;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887363;Best finishing position;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887442;Best finishing position;race/dwars-door-het-hageland/2022
1018736583;Dwars door het Hageland 2022;2332887443;Best finishing position;race/dwars-door-het-hageland/2022
1019718184;Dwars door het Hageland 2023;2385030571;Winner;race/dwars-door-het-hageland/2023
1019718184;Dwars door het Hageland 2023;2385031395;Winner;race/dwars-door-het-hageland/2023
1018551033;Dwars door Vlaanderen 2022;2321839110;Winner;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321854120;Winner;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876673;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876674;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876675;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876676;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876677;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876678;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876679;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876680;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876755;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321876931;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926736;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926737;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926835;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926836;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926861;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926876;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2321926892;Best finishing position;race/dwars-door-vlaanderen/2022
1018551033;Dwars door Vlaanderen 2022;2322072591;Best finishing position;race/dwars-door-vlaanderen/2022
1019533594;Dwars door Vlaanderen 2023;2375162053;Winner;race/dwars-door-vlaanderen/2023
1019533594;Dwars door Vlaanderen 2023;2375164794;Winner;race/dwars-door-vlaanderen/2023
1019533594;Dwars door Vlaanderen 2023;2375199520;Top 10 Finish;race/dwars-door-vlaanderen/2023
1018533106;E3 Saxo Bank Classic 2022;2320776765;Winner;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320905545;Winner;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966918;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966919;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966920;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966921;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966922;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966924;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966925;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966926;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966927;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966928;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966929;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2320966930;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321043593;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321043594;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321043611;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321120993;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321121164;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321232354;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321232369;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321232380;Best finishing position;race/e3-harelbeke/2022
1018533106;E3 Saxo Bank Classic 2022;2321237213;Best finishing position;race/e3-harelbeke/2022
